,comment,sentiment
5107,خیر اینا مسوولی که پرفکت باشه رو نمیخوان خودتونم بهتر میدونین عشقشون مسوول کر ولاله وسلا,-1
5108,خیر، من پدرم تکنسین برق هواپیمایی هستن، به قول پدرم ایشون از نا آگاهی مردم سواستفاده کردن وجوابهاو اطلاعات غلط البته با مغلطه به مردم تحویل دادن، بعد هم فرودگاه یاسوج فاقد رادار هست,-1
5109,اصطلاحات فنی بود ولی آقای رشیپور هم متعجبم کرد که آگاهیش کم نبود، این نظر کارشناساست ولی امکانات و شرایطی که داریم نشون میده که با حرفای مهمونتون قانع نشدم,-1
5110,خیر خیر خیر اشتباه زدم,-1
5111,اصلا وابدا,-1
5113,۲، خیر,0
5114,۱ خیر، نه، لا، ابدا، نات، به چه زبونی بگوییم که همشون بی مسئولیتن و دستی دستی مردم را به کشتن میدن و بعد زنجیره‌ای از دروغ میبافند در توجیه کارهای ابلهانه شان و بخورد مردم میدن,-1
5115,حتما خیر,-1
5116,خیر، اصلا,-1
5117,خیر ID,0
5118,خیر اصلا مردم روچی فرض کردن,-1
5119,خیر اصلآ,-1
5120,گفتن به NUM۸ پیامک ارسال کنید نه اینجا کامنت بزارید لطفا به این کد ارسال کنید تا آمار بره بالا,0
5121,معلومه که نه. فقط باید با چهارپا سفر کرد مثل عهد قدیم.,-1
5122,۲ااصلن قانع کننده نبودن,-1
5123,۲۰۰۰۳۴۵ خیر,0
5124,خیییررر 💀,-1
5125,خیر استعفا,-1
5126,آقای رشید پور دایرکت برات پم دادم لطف کن جوابمو بده,0
5127,اصلا بمب بود,0
5128,با درود و خسته نباشید به برنامه خوبتون از اینکه خودتونو از جنس مردم میدونید سپاسگذاریم🙏 🙏,1
5129,سلام خسته نباشیدآقای رشیدپور واقعا برنامتون عالیه بیزحمت بیشترورباره قشربازنشسته تامین اجتماعی صحبت LINK کمه مخارج بالاست دخترمیخوان عروس کنن پسردامادکنن ازپس هیچی برنمیان LINK مکمل درمانیاشون هرچیزی بهشون تعلق نمیگیره مثل ویزیت دکتر...,-1
5130,مباشری اززاهدان,0
5131,ممنون از برنامه خوبتان,1
5132,بسیار عالیه برنامتون تشکر از زحمتتون.,1
5133,ممنون از برنامه‌های خوبتون 🌹 🌹,1
5134,سلام جناب رشیدپور برنامه تون خیلی عالیه فقط ببین کجای برنامه تون این پیامو میتونید بگنجونید در شهرهای جنوبی ایران خصوصا استان خوزستان اغلب نیروهای کاری رو از شهرستانها میگیرند و متاسفانه این امر باعث افزایش بیکاری و افزایش جرم و جنایت و دزدی و فقر در این استان شده_است عزیزانی که جوانانشون بخاطر نداشتن شغل مناسب به مواد مخدر روی آورده و تقریبا رو به نابودی هستند خودتون میدونید آبادان و خرمشهر در زمان قدیم از بهترین شهرهای توریستی ایران بوده ولی متاسفانه الان چهارتا خیابون درست و حسابی ندارن آیا واقعا مسئولین نمیخان فکر اساسی به این وضعیت بحرانی کنند بیشترین درآمدهای ایران خصوصا درآمدهای نفتی و بازرگانی در شهرهای بندری صورت میگیرد و متاسفانه این شهر با داشتن این مردم باصفا و باعشق و همیشه شاداب به یک شهر مرده داره تبدیل میشه و این خیلی غم انگیزه لطفا بگوش همه برسونید با تشکر نادرعابدی از مهاجران جنگ تحمیلی,-1
5135,اقای رشید پور عزیز سلام ما رانندگان تاکسی که باید اسقاط بشه چرا بلاتکلیف هستیم سایت را بسته_اند اخه ما از کجا بیاریم خرج ماشین اسقاط کنیم تا هزینه زندگی مون رو در بیاریم ترا بخدا مطرح کنید شاید یک از خدا با خبری دلش سوخت ممنون از شما,-1
5136,سلام اقای رشیدپورخسته نباشید ببخشید کمی ازمعلمان خرید خدمات هم حرفی بزنید امسال اصلا حقوقی نگرفتن وضعیت استخدامی اینده شون هم رونمیدونن توراخدا پیگیر باشید ا,-1
5137,سلام، صبحتون به خیییر،، خانم سلطانی از ماهشهر،، ما که هنو شروع نکردیم,0
5138,احسنت جناب رشید پور اون اقا صد در صد با شما دعوا داشته و همش میخواسته از قدرتش استفاده کنه. اگر برنامه زنده نبود حتمن کار به جاهای باریک میکشید. با این حال. خوب جوابش را دادید موفق باشید,1
5139,چرا اونائی که باید بفهمن LINK سرشونو کردن زیر برف مثل LINK که همه جوره جان انسانها در ایران در LINK٬زمینی ٬ دریائی و حتی LINK داریم زجر میکشیم LINK میشه هر روز خبر مرگ بهترین مردم رو بشنویم و بعد بتونیم شاد زندگی LINK نجاتمون بده.,-1
5140,رضا رشید پور به این نتیجه رسیدم واقعا تو دلسوز و سمت مردم نیستی تو ی عوضی هستی... تا دوسه ماه پیش از دست کسائیکه فحشت میدادن ناراحت میشدم ولی حالا حقو بهشون میدم من فحش و دشنامت نمیدم ولی واقعا تو هم ی خود فروخته_ای...,-1
5141,آخه صداوسیما کجا وهواپیمایی کجا چقدر آدم باید نادان باشه که این دوتا روکه یکی برای سرگرمی ویکی برای جان مردم هست روباهم مقایسه کنه خدایا ملت شریف ونجیب ایران رو ازشر همچین مسوولانی راحت کن,-1
5142,تا یه همچنین ادمهای مضخرفی در راس امور هستن همینکه همه پروازا تو کوه نمیرن جای شکرش باقیه!!! واقعا خجالت اوره مسول عالیرتبع هواپیمایی جون مردم رو چطور بی ارزش میکنه!!! مقایسه صداوسیما😩,-1
5143,کل مملکت به دست امثال ای احمقهای نادون کودناداره میشه که مردم مملکت به این روز فلاکت افتادهبا این روند اگه پیش بره دیگه مردمی باقی نمی‌مونه,1
5144,خیلی عالی مجابش کردید که داره چرت. وپرت میگه,1
5145,یک کلمه کاملن رکو راست بگن که ملت ایران، جان ومال و خانواده و ووو غیره‌ی شما؛ اندازه هموطتان تهرانیها برامون عزیزنیست😡 😡 😡 😡 👎 👎 👎 👎,-1
5146,دلخوش به این مقدار نباشید,-1
5147,مرتیکه دروغگو,-1
5148,رشید پور از همشوت دروغگو تره.,-1
5149,امروز میگه چرا به خانوم ضیغمی به خاطر یک عقیده حمله میکنید بعد خودش مثل داعشی‌ها به خانوم چرخنده همه کرد.. ‌ادم منافق فراموشکار وریا کار..,-1
5150,بلاک کن حقیقت تلخه.,-1
5151,تو پیج حلا خورشید که بلاکم کردی. دم ا انصاف وحق وحقیت میزنی... منافق دور سه رو...,-1
5152,چرانمیری وام‌های چند میلیاردی که گرفتی پس بدی... پاچه خوار دولت دوعگویان,-1
5153,محسن انگار دلت پره... وام گرفته حداقل تخمشو داره که تو برنامه زنده مشکلات جامعه رو بازگو کنه... بجا حرف مفت زدن میتونی تو هم برو وام بگیر... رشیدپور که پدرش دولتی نبوده... هنرشو داشته به اینجا رسیده...,-1
5154,تو مملکت ما فقط جون آدمها هست که بی ارزشه,-1
5155,اون مردیکه دروغگو هم که تو برنامه اومده بهش بگو احمق جان اگه رادار بود حداقل میدونستن هواپیما دقیق کجا سقوط کرده... نه که بعد هز NUM۱ روز میداش کنید.. البته اون مغزش در همین حد رشد کرده... بیشتر از این که میگه نمیفهمه,-1
5156,واقعا دمتان گرم اقای رشید پور LINK خودتان باشید.,1
5157,آقای رشیدپورعزیز همیشه صدای مردم مظلوم که تریبونی ندارند LINK LINK ازمشاورامین کیه؟ فرودگاه یاسوج رادار نمیخواداونا که جزء ایران نیستندبادوتومان پول دهانشون بسته میشه.,-1
5158,مدیر نا ایمنی باید گفت بهشون. آخه کنترلر نباید میگفت به خلبان که فاصلش با کوه چقدره. اون چه رادار ماهواره‌ای هست که نگفته.,-1
